"category","total","accelerating_agent","aggregate","aluminum","asphalt","ceramics","concrete","glass","iron_steel","mortar","other_materials","timber"
"grand_total_t_10m2",368796844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"building_hard_lr",94248976,0,13778208.5,88429.4375,0,112328.811523438,63066743,78869.1064453125,9242048.125,6352562.75,955992,573594.6875
"building_hard_mr",44926998,0,3233112.75,32292.421875,0,60063.6865234375,37895105,18729.5458984375,2228171.125,1201921.875,206025.5625,51667.892578125
"building_high",0,0,0,0,0,0,0,0,0,0,0,0
"building_sky",0,0,0,0,0,0,0,0,0,0,0,0
"building_wood_lr",40707252.5,0,6547555.6875,163189.494140625,0,4352816.875,18413743.5,409638.375,592810.4609375,213145.75,2634340.71875,7380158.8125
"building_wood_mr",8046748,0,1293835.125,32360.361328125,0,860438.46875,3639965.75,80900.8125,117306.3203125,41606.1806640625,521233.765625,1459105.21875
"building",187929452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"other_airport",101983.15625,0,72134.453125,0,29848.71484375,0,0,0,0,0,0,0
"other_parking",6459567,0,5732271,0,727290.21875,0,0,0,0,0,0,0
"other_remaining_impervious",164110914,0,145633816,0,18477442.75,0,0,0,0,0,0,0
"other",170672672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rail_bridge",2016796,0,0,0,0,0,1903874.90625,0,112926.576171875,0,0,0
"rail_other",263.373046875,0,0,0,0,0,0,0,93.377685546875,0,0,169.995361328125
"rail_railway",645359.84375,0,575864.109375,0,0,0,4777.115234375,0,30027.0517578125,0,0,12113.1579589844
"rail_shinkansen",430198.375,0,404845.15625,0,0,0,6769.53173828125,0,18582.9946289062,0,0,0
"rail_subway",0,0,0,0,0,0,0,0,0,0,0,0
"rail_subway_elevated",0,0,0,0,0,0,0,0,0,0,0,0
"rail_subway_surface",0,0,0,0,0,0,0,0,0,0,0,0
"rail_tram",2759.1572265625,0,0,0,0,0,0,0,978.246826171875,0,0,1780.92150878906
"rail_tunnel",1752161.125,0,0,0,0,0,1734234.5625,0,17927.3024902344,0,0,0
"rail",4847576.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"street_bridge_motorway",10000.8974609375,0,7087.0322265625,0,0,0,965.159973144531,0,1948.70434570312,0,0,0
"street_bridge_other",39067.916015625,0,27685.0708007812,0,0,0,3770.33874511719,0,7612.49475097656,0,0,0
"street_gravel",971.568908691406,0,971.568908691406,0,0,0,0,0,0,0,0,0
"street_living_street",43428.072265625,0,37739.33203125,0,5688.73388671875,0,0,0,0,0,0,0
"street_motorway",1187648.16796875,0,1057418.58789062,0,130228.16796875,0,0,0,0,0,0,0
"street_motorway_elevated",113.676025390625,0,0,0,113.676025390625,0,0,0,0,0,0,0
"street_other_elevated",430.89591217041,0,0,0,430.89591217041,0,0,0,0,0,0,0
"street_primary",1583197.828125,0,1384390.40625,0,198798.5859375,0,0,0,0,0,0,0
"street_secondary",865997.453125,0,727396.5234375,0,138599.740234375,0,0,0,0,0,0,0
"street_tertiary",1510386.34375,0,1340327.125,0,170055.755859375,0,0,0,0,0,0,0
"street_tunnel",106546.38671875,2216.02508544922,78328.44140625,0,0,0,22140.5625,0,3861.31433105469,0,0,0
"street",5347772.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
