"category";"total";"accelerating_agent";"aggregate";"aluminum";"asphalt";"ceramics";"concrete";"glass";"iron_steel";"mortar";"other_materials";"timber"
"grand_total_t_10m2";255196696;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"building_hard_lr";94248976;0;13778208,5;88429,4375;0;112328,811523438;63066743;78869,1064453125;9242048,125;6352562,75;955992;573594,6875
"building_hard_mr";44926998;0;3233112,75;32292,421875;0;60063,6865234375;37895105;18729,5458984375;2228171,125;1201921,875;206025,5625;51667,892578125
"building_high";0;0;0;0;0;0;0;0;0;0;0;0
"building_sky";0;0;0;0;0;0;0;0;0;0;0;0
"building_wood_lr";40707252,5;0;6547555,6875;163189,494140625;0;4352816,875;18413743,5;409638,375;592810,4609375;213145,75;2634340,71875;7380158,8125
"building_wood_mr";8046748;0;1293835,125;32360,361328125;0;860438,46875;3639965,75;80900,8125;117306,3203125;41606,1806640625;521233,765625;1459105,21875
"building";187929452;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"other_airport";101983,15625;0;72134,453125;0;29848,71484375;0;0;0;0;0;0;0
"other_parking";2220862,625;0;1929948,25;0;290915,453125;0;0;0;0;0;0;0
"other_remaining_impervious";56423075;0;49032075,5;0;7391005,25;0;0;0;0;0;0;0
"other";58745984;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"rail_bridge";2016796;0;0;0;0;0;1903874,90625;0;112926,576171875;0;0;0
"rail_railway";629121,625;0;561374,296875;0;0;0;4656,91528320312;0;29271,5244140625;0;0;11808,3923339844
"rail_shinkansen";430198,375;0;404845,15625;0;0;0;6769,53173828125;0;18582,9946289062;0;0;0
"rail_subway";0;0;0;0;0;0;0;0;0;0;0;0
"rail_subway_elevated";0;0;0;0;0;0;0;0;0;0;0;0
"rail_subway_surface";0;0;0;0;0;0;0;0;0;0;0;0
"rail_tram";3922,18041992188;0;0;0;0;0;0;0;1390,58581542969;0;0;2531,587890625
"rail_tunnel";1752161,125;0;0;0;0;0;1734234,5625;0;17927,3024902344;0;0;0
"rail";4832240;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"street_bridge_motorway";10000,8974609375;0;7087,0322265625;0;0;0;965,159973144531;0;1948,70434570312;0;0;0
"street_bridge_other";39067,916015625;0;27685,0708007812;0;0;0;3770,33874511719;0;7612,49475097656;0;0;0
"street_gravel";38710,888671875;0;38710,888671875;0;0;0;0;0;0;0;0;0
"street_living_street";519283,5859375;0;451266,28515625;0;68022,2705078125;0;0;0;0;0;0;0
"street_motorway";244633,66796875;0;217808,759765625;0;26824,7109375;0;0;0;0;0;0;0
"street_motorway_elevated";113,676025390625;0;0;0;113,676025390625;0;0;0;0;0;0;0
"street_other_elevated";430,89591217041;0;0;0;430,89591217041;0;0;0;0;0;0;0
"street_primary";823485,75;0;720081,875;0;103403,515625;0;0;0;0;0;0;0
"street_secondary";1242132,5;0;1043334,25;0;198798,5859375;0;0;0;0;0;0;0
"street_tertiary";663499,6953125;0;588796,3828125;0;74703,9619140625;0;0;0;0;0;0;0
"street_tunnel";106546,38671875;2216,02508544922;78328,44140625;0;0;0;22140,5625;0;3861,31433105469;0;0;0
"street";3687892,78125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
