"category";"total";"accelerating_agent";"aggregate";"aluminum";"asphalt";"ceramics";"concrete";"glass";"iron_steel";"mortar";"other_materials";"timber"
"grand_total_t_10m2";275403921,195312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"building_hard_lr";76057569,203125;0;11118818,6755371;71361,1865024567;0;90647,6631450653;50894052,4511719;63646,3853855133;7458179,38867188;5126435,69104004;771472,409698486;462884,130981445
"building_hard_mr";47818626,3349609;0;3441193,01037598;34370,7311306;0;63929,4759979248;40334027,9052734;19934,9979228973;2371578,00665283;1279277,74768066;219285,497665405;54993,076839447
"building_high";0;0;0;0;0;0;0;0;0;0;0;0
"building_sky";0;0;0;0;0;0;0;0;0;0;0;0
"building_wood_lr";18381771,9174805;0;2956605,46661377;73689,6359376907;0;1965553,32144165;8314913,6282959;184976,030584335;267688,702484131;96247,6081542969;1189559,92643738;3332580,43267822
"building_wood_mr";5868481,11181641;0;943594,36517334;23600,3663291931;0;627516,466247559;2654619,98291016;59000,949508667;85551,2074661255;30343,3631534576;380134,729522705;1064124,06225586
"building";148126281,0625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"other_airport";192147,484375;0;135909,265625;0;56238,296875;0;0;0;0;0;0;0
"other_parking";3079487,828125;0;2732767,390625;0;346722,54296875;0;0;0;0;0;0;0
"other_remaining_impervious";106600860,105469;0;94598735,6699219;0;12002319,328125;0;0;0;0;0;0;0
"other";109872672,105469;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"rail_bridge";502771,34375;0;0;0;0;0;474620,765625;0;28151,56640625;0;0;0
"rail_other";65,5710010528564;0;0;0;0;0;0;0;23,2478992938995;0;0;42,3230962753296
"rail_railway";523771,3515625;0;467369,2890625;0;0;0;3877,05841064453;0;24369,9650878906;0;0;9831,06628417969
"rail_shinkansen";61242,42578125;0;57633,15234375;0;0;0;963,701110839844;0;2645,45092773438;0;0;0
"rail_subway";0;0;0;0;0;0;0;0;0;0;0;0
"rail_subway_elevated";0;0;0;0;0;0;0;0;0;0;0;0
"rail_subway_surface";0;0;0;0;0;0;0;0;0;0;0;0
"rail_tram";0;0;0;0;0;0;0;0;0;0;0;0
"rail_tunnel";1054823,09375;0;0;0;0;0;1044035,03125;0;10792,521484375;0;0;0
"rail";2142679,75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"street_bridge_motorway";67347,134765625;0;47724,84765625;0;0;0;6499,5107421875;0;13122,8002929688;0;0;0
"street_bridge_other";211085,125;0;149583,2734375;0;0;0;20371,2724609375;0;41130,521484375;0;0;0
"street_gravel";27893,9494628906;0;27893,9494628906;0;0;0;0;0;0;0;0;0
"street_living_street";371163,21875;0;322544,28125;0;48619,5;0;0;0;0;0;0;0
"street_motorway";3919759,5625;0;3489950,1875;0;429811,921875;0;0;0;0;0;0;0
"street_motorway_elevated";742,824645996094;0;0;0;742,824645996094;0;0;0;0;0;0;0
"street_other_elevated";2328,14447021484;0;0;0;2328,14447021484;0;0;0;0;0;0;0
"street_primary";1130381,390625;0;988438,60546875;0;141940,032226562;0;0;0;0;0;0;0
"street_secondary";1360421,125;0;1142690,71875;0;217730,90625;0;0;0;0;0;0;0
"street_tertiary";7981964,25;0;7083258,125;0;898695,859375;0;0;0;0;0;0;0
"street_tunnel";189166,19921875;3934,412109375;139067,11328125;0;0;0;39309,1875;0;6855,52160644531;0;0;0
"street";15262247,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
