"category","total","accelerating_agent","aggregate","aluminum","asphalt","ceramics","concrete","glass","iron_steel","mortar","other_materials","timber"
"grand_total_t_10m2",679624287.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"building_hard_lr",118647191.03125,0,17344963.0117188,111320.854217529,0,141407.992614746,79392950.6171875,99286.1541671753,11634564.6464844,7997061.87597656,1203468.92883301,722080.843383789
"building_hard_mr",80550466.4863281,0,5796693.41650391,57897.4820175171,0,107689.149139404,67942745.8242188,33580.520485878,3994925.8046875,2154944.44665527,369385.839904785,92636.1218109131
"building_high",0,0,0,0,0,0,0,0,0,0,0,0
"building_sky",98957.421875,0,6099.40087890625,67.542724609375,0,133.617111206055,85868.828125,36.7080039978027,4240.50830078125,2087.951171875,377.358276367188,45.5179214477539
"building_wood_lr",31863678.3212891,0,5125079.12194824,127736.245769501,0,3407168.64343262,14413338.9008789,320644.020652771,464020.940414429,166838.888980865,2062027.67456055,5776800.9498291
"building_wood_mr",7176527.82043457,0,1153913.95025635,28860.7449297905,0,767385.38394928,3246317.16690063,72151.73005867,104620.004584312,37106.6223344803,464863.762077332,1301310.35319519
"building",238336482.921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"other_airport",280336.78125,0,198286.96875,0,82049.7109375,0,0,0,0,0,0,0
"other_parking",3268760.18554688,0,2900727.7109375,0,368033.243286133,0,0,0,0,0,0,0
"other_remaining_impervious",176551864.0625,0,156673193.6875,0,19878140.2304688,0,0,0,0,0,0,0
"other",180101031.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rail_bridge",2332573.57617188,0,0,0,0,0,2201962.47265625,0,130607.974121094,0,0,0
"rail_other",1189.32192802429,0,0,0,0,0,0,0,421.668245077133,0,0,767.650358200073
"rail_railway",1627576.1328125,0,1452316.0234375,0,0,0,12047.6577758789,0,75727.4479980469,0,0,30549.3364257812
"rail_shinkansen",905116.19921875,0,851779.42578125,0,0,0,14242.7515869141,0,39097.7403564453,0,0,0
"rail_subway",0,0,0,0,0,0,0,0,0,0,0,0
"rail_subway_elevated",0,0,0,0,0,0,0,0,0,0,0,0
"rail_subway_surface",0,0,0,0,0,0,0,0,0,0,0,0
"rail_tram",0,0,0,0,0,0,0,0,0,0,0,0
"rail_tunnel",7455703.46875,0,0,0,0,0,7379450.171875,0,76283.3742675781,0,0,0
"rail",12322197.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"street_bridge_motorway",222971.468261719,0,158006.438964844,0,0,0,21518.3755340576,0,43446.626953125,0,0,0
"street_bridge_other",1840626.30126953,0,1304340.99560547,0,0,0,177634.15234375,0,358651.009399414,0,0,0
"street_gravel",2496581.296875,0,2496581.296875,0,0,0,0,0,0,0,0,0
"street_living_street",17245762.15625,0,14986690.609375,0,2259050.50390625,0,0,0,0,0,0,0
"street_motorway",23521858.703125,0,20942514.21875,0,2579221.16601562,0,0,0,0,0,0,0
"street_motorway_elevated",2462.35217285156,0,0,0,2462.35217285156,0,0,0,0,0,0,0
"street_other_elevated",20301.0091629028,0,0,0,20301.0091629028,0,0,0,0,0,0,0
"street_primary",17133339.5625,0,14981902.625,0,2151420.6484375,0,0,0,0,0,0,0
"street_secondary",17725867.3125,0,14888871.375,0,2836972.8515625,0,0,0,0,0,0,0
"street_tertiary",164975069.0625,0,146400484.65625,0,18574714.7773438,0,0,0,0,0,0,0
"street_tunnel",3679360.671875,76525.8337402344,2704914.0390625,0,0,0,764579.8125,0,133342.526611328,0,0,0
"street",248863694.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
