"category","total","accelerating_agent","aggregate","aluminum","asphalt","ceramics","concrete","glass","iron_steel","mortar","other_materials","timber"
"grand_total_t_10m2",313614569.787415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"building_hard_lr",111261361.197556,0,16265308.1976395,104391.464376837,0,132605.059425905,74450722.6978874,93105.6023337841,10910308.6567411,7499245.53415775,1128554.90352499,677133.538990021
"building_hard_mr",78696528.0154724,0,5663283.79819965,56564.924697265,0,105210.566435933,66378991.7568665,32807.7076574191,3902979.51187515,2105348.78857517,360884.227346897,90503.9213124961
"building_high",0,0,0,0,0,0,0,0,0,0,0,0
"building_sky",0,0,0,0,0,0,0,0,0,0,0,0
"building_wood_lr",41421904.125,0,6662462.3125,166053.479980469,0,4429217.34375,18736889.3125,416827.977539062,603213.271484375,216886.060058594,2680576.3125,7509665.625
"building_wood_mr",8310719.03125,0,1336281.3359375,33421.9742431641,0,888665.28125,3759370.765625,83554.8403320312,121154.409179688,42970.9865722656,538330.990234375,1506968.3359375
"building",239689894.213013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"other_airport",0,0,0,0,0,0,0,0,0,0,0,0
"other_parking",1550497.91796875,0,1347396.25,0,203102.69921875,0,0,0,0,0,0,0
"other_remaining_impervious",59751762.0744019,0,51924549.6884003,0,7827025.19849968,0,0,0,0,0,0,0
"other",61302223.0744019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rail_bridge",1099796.46484375,0,0,0,0,0,1038216.609375,0,61580.5090332031,0,0,0
"rail_railway",1003630.74609375,0,895555.671875,0,0,0,7429.08932495117,0,46696.94140625,0,0,18838.1342163086
"rail_shinkansen",406997.212890625,0,383011.4921875,0,0,0,6404.46850585938,0,17580.7258300781,0,0,0
"rail_subway",0,0,0,0,0,0,0,0,0,0,0,0
"rail_subway_elevated",0,0,0,0,0,0,0,0,0,0,0,0
"rail_subway_surface",0,0,0,0,0,0,0,0,0,0,0,0
"rail_tram",339.504089355469,0,0,0,0,0,0,0,120.369590759277,0,0,219.134353637695
"rail_tunnel",1116463.43652344,0,0,0,0,0,1105039.57958984,0,11423.13306427,0,0,0
"rail",3627239.765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"street_bridge_motorway",63827.5390625,0,45230.73828125,0,0,0,6159.82275390625,0,12436.9775390625,0,0,0
"street_bridge_other",140077.895202637,0,99264.686706543,0,0,0,13518.5325584412,0,27294.5748977661,0,0,0
"street_gravel",98866.0081176758,0,98866.0081176758,0,0,0,0,0,0,0,0,0
"street_living_street",2078189.9453125,0,1805965.18359375,0,272227.587402344,0,0,0,0,0,0,0
"street_motorway",1275586.11914062,0,1135716.953125,0,139871.165771484,0,0,0,0,0,0,0
"street_motorway_elevated",703.979431152344,0,0,0,703.979431152344,0,0,0,0,0,0,0
"street_other_elevated",1544.97531318665,0,0,0,1544.97531318665,0,0,0,0,0,0,0
"street_primary",1455496.09375,0,1272727.9375,0,182764.6875,0,0,0,0,0,0,0
"street_secondary",691717.75,0,581011.65625,0,110707.46875,0,0,0,0,0,0,0
"street_tertiary",2098476.59570312,0,1862205.97460938,0,236269.942871094,0,0,0,0,0,0,0
"street_tunnel",1090018.77880859,22670.9930992126,801336.707519531,0,0,0,226508.625,0,39503.0927429199,0,0,0
"street",8994521.546875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
