"category";"total";"accelerating_agent";"aggregate";"aluminum";"asphalt";"ceramics";"concrete";"glass";"iron_steel";"mortar";"other_materials";"timber"
"grand_total_t_10m2";533665249;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"building_hard_lr";134861669,375;0;19715451,734375;126534,41809082;0;160733,499511719;90243150,6875;112855,238769531;13224580,1796875;9090001,671875;1367939,97753906;820765,30859375
"building_hard_mr";56936995,0625;0;4097384,07421875;40924,7760314941;0;76120,2601928711;48025213,875;23736,3826751709;2823807,4140625;1523219,13671875;261099,763671875;65479,6968994141
"building_high";0;0;0;0;0;0;0;0;0;0;0;0
"building_sky";0;0;0;0;0;0;0;0;0;0;0;0
"building_wood_lr";47351177,53125;0;7616174,28125;189823,630187988;0;5063261,46875;21419047,0625;476496,702148438;689563,040527344;247932,369873047;3064288,11425781;8584653,546875
"building_wood_mr";5294355,86328125;0;851278,611328125;21291,4677124023;0;566124,151123047;2394906,08789062;53228,6259613037;77181,3420410156;27374,7847976685;342944,649291992;960015,724609375
"building";244443879,375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"other_airport";444524,109375;0;314419,505859375;0;130104,606445312;0;0;0;0;0;0;0
"other_parking";4228523,27734375;0;3752431,91015625;0;476093,722900391;0;0;0;0;0;0;0
"other_remaining_impervious";213822308,5;0;189748511,375;0;24074595,078125;0;0;0;0;0;0;0
"other";218495195,125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"rail_bridge";1457641,1171875;0;0;0;0;0;1376022,48730469;0;81617,5003967285;0;0;0
"rail_other";12,0779991149902;0;0;0;0;0;0;0;4,28219985961914;0;0;7,79579973220825
"rail_railway";770574,186523438;0;687597,121826172;0;0;0;5703,84127902985;0;35854,1808776855;0;0;14463,343952179
"rail_shinkansen";514679,57421875;0;484353,32421875;0;0;0;8098,92578125;0;22232,6148681641;0;0;0
"rail_subway";0;0;0;0;0;0;0;0;0;0;0;0
"rail_subway_elevated";0;0;0;0;0;0;0;0;0;0;0;0
"rail_subway_surface";0;0;0;0;0;0;0;0;0;0;0;0
"rail_tram";1601,55737304688;0;0;0;0;0;0;0;567,823669433594;0;0;1033,73071289062
"rail_tunnel";4517098,796875;0;0;0;0;0;4470919,28320312;0;46217,4324645996;0;0;0
"rail";7261642,203125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"street_bridge_motorway";210288,765869141;0;149018,486572266;0;0;0;20294,3482055664;0;40975,3548583984;0;0;0
"street_bridge_other";449787,5078125;0;318736,963867188;0;0;0;43407,9024658203;0;87642,4672851562;0;0;0
"street_gravel";271654,361328125;0;271654,361328125;0;0;0;0;0;0;0;0;0
"street_living_street";4431251,6796875;0;3850774,5234375;0;580452,127929688;0;0;0;0;0;0;0
"street_motorway";10588680,4375;0;9427579,34375;0;1161085,79492188;0;0;0;0;0;0;0
"street_motorway_elevated";2319,99398803711;0;0;0;2319,99398803711;0;0;0;0;0;0;0
"street_other_elevated";4960,89874267578;0;0;0;4960,89874267578;0;0;0;0;0;0;0
"street_primary";4682213,96875;0;4094305,59375;0;587946,4140625;0;0;0;0;0;0;0
"street_secondary";5520848,890625;0;4637253,04296875;0;883601,321289062;0;0;0;0;0;0;0
"street_tertiary";34961299,5;0;31024976,375;0;3936345,09375;0;0;0;0;0;0;0
"street_tunnel";2340026,15625;48669,2735900879;1720278,19628906;0;0;0;486263,25;0;84804,094543457;0;0;0
"street";63463202,546875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
